1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
21142.73661,21646.70095,21607.48167,21369.1473,21420.7888,21975.49096,21898.58986,21690.42954,21877.31401,21460.25284,21552.28514,21409.16479,21206.36651,21005.5773,21335.38503,20961.03467,21239.85498,21471.16092,21332.48353,21527.32211,21305.96544,21906.42072,22198.30417,22559.27811,22483.80841,23231.05794,24008.08445,24447.953,24766.89598,25510.34347,25620.91034,26293.14228,26451.90124,27330.01663,26993.89702,26506.00541,25570.97814,24536.65146,24046.97068,23694.43824,22802.45614,22192.50971,21828.29975,21184.91574,21068.56598,21480.66202,21060.94057,20196.05537,18922.34228,17878.41945,17987.33403,17954.37065,18175.53829,18487.55743,18285.21144,18733.71176,18635.52898,19134.32016,19653.91732,20273.41138,20541.05223,20993.45526,21588.89937,22997.11604,24406.20045,25168.26909,25258.24956,25970.40846,26461.21497,27218.69545,27565.96872,27707.61621,27586.51941,27417.55521,26923.6928,27020.42424,26819.11764,27011.91071,26828.21907,26922.71372,27399.70266,27806.00252,27980.40026,28236.32398,28151.58303,27816.08167,27348.70878,27155.40428,26404.10189,26105.13076,25811.60154,25664.73797,24768.01258,24188.67975,24080.6938,23470.43406
23125.92505,23365.97232,23104.22641,23353.6904,23177.83421,23307.50813,23330.15158,23397.54088,23130.81307,23154.16827,22907.83404,22815.51769,22636.76849,22856.9708,22372.20689,22717.91868,22420.6442,22702.45445,22550.24388,22733.42452,22709.32148,23007.21339,23201.29497,23643.39715,23496.62087,24110.38196,24889.65099,25457.76636,25561.97163,26148.38638,26158.21815,26400.81766,26855.29405,28092.5661,28431.02683,28222.88712,27493.44417,26992.05902,25970.50529,25654.5901,25075.72926,24349.06463,23696.81889,23828.10898,23626.92927,23825.87406,24062.6944,22836.38141,21703.63808,20757.31093,20845.57039,20174.31152,20370.16518,21297.19635,21805.59134,21864.79925,21601.58081,21624.64301,21651.06195,22184.45111,22111.33097,22623.56383,22683.1095,23321.75045,24486.26954,25086.83558,25340.90209,25991.01479,26448.84078,27311.60387,27912.05178,28155.1592,27987.41734,27688.7614,27524.79526,27829.63252,27557.0495,27744.34073,27398.09518,27432.44829,27422.26693,27507.92224,27705.78954,27974.40965,27904.1149,27703.46656,27143.59889,27119.43535,26830.43531,27019.24126,26478.29914,26198.91229,25684.73273,25242.25089,24616.88197,23656.39733
23752.91607,23914.61958,23718.21105,23385.4157,23343.47566,23561.63757,23481.41165,23414.63744,23191.64452,23075.53946,22687.49981,22504.7014,22527.32866,22471.33219,22380.84158,22307.57654,22524.26197,22461.81722,22233.11976,22611.0234,22445.61526,22719.1218,22869.78217,23021.85784,22343.47765,22826.46806,22926.65247,23633.83731,23757.48674,23942.61084,24453.59507,25318.65493,26219.30461,26694.4945,27664.91277,28018.13548,27983.42691,28797.8463,28827.95201,28960.44713,28365.26991,28275.97285,28086.04838,28295.89888,28521.40566,29026.89602,29105.53516,28380.94784,27187.55904,25936.92221,25602.37392,25258.21938,24904.0707,25756.12091,26479.10316,26088.72798,26599.97265,27112.60403,27393.45244,27861.35658,28502.46387,27983.96129,28472.06717,28335.23609,28914.46586,27413.72363,27631.65589,27649.3943,27684.56564,27537.48411,27938.35895,27900.1442,27435.95144,27706.35584,26735.81717,26473.22731,27066.67323,26351.74662,26399.77458,25834.42845,25748.08714,25829.73716,26088.49656,26145.83533,26124.26443,25821.08098,25650.53437,25652.8764,25839.47229,25721.12604,25650.45154,24959.50358,24705.14529,23980.13208,23615.44232,22824.65738
22575.58855,23005.54678,22684.11696,22202.44772,22029.46862,22434.76021,22266.60916,22391.31319,22052.98518,21982.49023,21662.818,21531.90157,20771.83088,21054.23256,20864.2768,20360.13252,20089.32239,20031.83225,19864.54895,19412.64925,19316.10015,19475.71914,19508.60742,19829.52534,19424.36531,20159.15359,20239.63798,20260.22423,20089.52772,20727.62783,21244.87705,22199.44135,22174.01565,22596.63709,22642.46704,21891.70896,20577.28542,19877.1286,18831.87839,18043.18444,17394.41272,16805.70882,16846.12088,16682.01363,16760.87937,16890.14576,16715.69378,16831.19442,16394.62628,16801.24167,17143.15381,17129.22215,17113.17502,17420.96265,17565.69276,17434.42289,17498.4947,17469.04234,18070.96639,18504.17718,18527.65178,18630.13776,18477.70373,19236.60499,20781.54252,21731.34838,22500.44607,23864.28769,25003.67008,25960.62731,26931.16856,27226.53576,27136.50505,26822.25636,26276.29535,26155.78246,25786.42578,26353.14433,26089.88301,26209.02109,26622.83458,27704.7096,28079.65587,28333.77604,28478.82536,28362.16754,27869.39453,27711.37589,27205.23179,27049.09077,26605.69889,26157.18008,26022.97397,25370.7773,24754.6026,24214.69306
23979.97578,24724.9145,24732.22993,24435.12512,24264.56807,24763.23883,25420.4366,25314.01347,25588.7816,25254.71018,25189.70167,25437.43852,25419.81444,25309.60087,25394.73201,25214.73875,24848.15114,24912.20966,24459.11471,24407.04062,24164.78594,24396.93514,24855.94319,24942.57314,24728.94933,25809.52792,26109.58062,26423.71944,27102.77403,27471.47598,27629.4036,28061.8875,28065.5239,28518.05513,27953.08354,26874.69131,25596.75869,24539.70798,23845.0215,22903.32938,22101.53956,21835.45831,21226.99047,20644.63984,19689.45368,20470.65692,20558.22019,19752.52088,18927.0329,18562.48816,18324.77409,18266.40579,18403.88335,18672.34895,18604.53905,18749.50241,19226.54894,19298.57424,19794.21598,20555.9248,21044.74756,21503.27805,22762.13972,24436.6419,24931.91381,23624.29848,23751.86431,24148.73413,24819.0092,26468.373,26658.41988,27006.93957,26526.95144,26767.7533,26776.1958,25959.62793,25795.13043,25727.81207,25179.56219,24966.78206,25512.47341,26232.16962,27696.05258,27659.21186,27365.48534,27409.1741,26979.12926,26803.18673,26335.22428,26379.14805,26060.92083,25784.9631,25153.13316,24801.7036,24266.46725,23713.00483
23547.6392,26075.48052,26549.6444,26753.14369,26939.62834,27561.54263,27706.22315,27487.97056,27333.00744,27156.62791,27130.3578,26706.53217,26829.45138,26725.11229,26953.72226,26550.887,26489.11832,26794.25299,26664.32906,26785.42779,26905.52899,27195.90869,27425.43142,27567.1027,27504.99818,27270.39965,25582.9154,24979.48228,24252.30517,24352.21556,24968.63302,25183.89312,25712.72669,26203.43564,26848.41564,26671.09746,26585.97841,27190.85877,27414.33544,27657.62384,27349.58216,27218.30248,27021.29408,26463.30557,27194.83606,28413.9776,28860.16652,29063.28638,28460.68402,27718.65854,27943.67659,27921.30421,27910.86815,28518.51064,29151.53612,29354.82625,29364.31107,29711.32673,29885.29113,30428.79415,29256.91808,28891.33771,28749.32028,28151.71148,27955.39838,28068.15239,26990.81747,27099.94582,26043.65641,26346.9348,27226.91771,27611.99644,27228.41591,26384.48241,26404.75977,25960.41332,25864.13182,25622.22078,25635.55741,25628.38445,25098.90668,26155.38137,26568.64578,26702.18504,26844.47945,27331.67137,27954.55241,28486.0734,28607.37807,27374.07802,26871.5729,26999.33434,26947.00324,27399.43815,27215.5576,27361.00945
27802.96372,27187.11176,26652.49371,26221.7504,26092.67316,26543.91129,26212.03836,26029.84742,26345.63516,25924.31557,25936.16977,25512.60562,25716.33436,25534.40985,25517.52637,25450.39186,25521.73769,25594.70043,25465.68134,25744.47391,25731.55735,25883.59922,26293.43491,25976.49664,25535.2787,24756.4526,24874.08672,24534.41425,24345.88441,23792.7648,23336.99949,23560.5193,24093.20759,25379.98237,26080.23176,26913.86374,27674.11533,28224.99016,28788.2963,29219.09931,29263.96976,28720.06235,28864.48817,28443.43026,28352.66374,28744.21199,28776.31272,28776.58668,28755.03409,28061.16318,27478.22324,27089.98388,26594.67709,27152.9726,27202.55876,27405.66174,27251.13106,28204.64543,28679.61317,28457.63711,27853.34277,27640.1296,27613.7765,27726.60161,27434.53259,27060.11194,26356.95567,26239.92943,25538.98902,26765.07748,26541.73354,26650.26383,26205.71911,25709.20443,25531.63654,25390.23798,25628.00404,25791.75786,25829.56478,25611.73107,24957.1917,25499.54257,26525.70849,26585.79785,27005.84106,26978.08038,27077.32981,27438.15247,27664.26903,28716.88511,28274.0069,28114.93006,27401.97877,27235.16625,26489.30801,26200.41348
26028.09991,26474.4894,26231.77353,25966.33489,25859.55078,26364.36147,26223.99861,26017.39315,25716.95082,25448.34427,25389.17208,25057.30523,25006.64779,25059.10709,24950.6994,24816.61558,24447.01356,24622.11011,24447.87044,24587.08005,24604.69044,24828.69982,24987.17796,24726.58733,24958.11403,23588.59795,23801.50313,23406.24642,23829.37573,24098.88208,23436.33685,23693.20032,24011.44478,24811.1282,25311.60112,25750.96511,25979.9717,26531.30481,26754.19455,26552.53343,26110.10861,25681.80238,25091.30942,24870.43235,24187.45706,24874.34449,25182.75357,25670.41787,25024.43465,25413.35067,24609.92973,24358.47171,24175.88326,24399.51303,24498.3107,25038.81349,24380.01621,24826.57359,24784.67661,24717.61927,25081.37791,25007.83221,25419.50071,25964.53607,25865.03588,26424.37565,26694.20502,26272.06701,25672.69206,26270.51157,26287.95922,26427.94147,26104.06274,25709.1824,25441.7807,25049.2807,25101.04718,24658.68463,24837.52165,24547.64345,24172.59534,24790.57529,25460.56659,25643.25076,26074.17535,26578.09764,26851.68853,26947.81915,27513.24285,28278.20066,28161.75863,27662.12316,27428.90019,26924.0078,26239.30364,25904.51198
25700.99563,26138.9645,25925.28441,26246.43009,25932.16398,26586.47666,26620.29324,26797.06111,26599.60769,26238.60364,25929.39176,25541.25287,25297.89188,25381.39211,25129.92425,24997.16638,24820.92917,24768.43881,24767.43037,24696.43436,24956.91378,25125.10282,25216.18002,25105.12179,24935.74653,24819.8165,24284.50943,23279.87098,23281.55746,23869.87838,24219.77713,23966.37571,24217.31491,24831.35624,24205.34978,23482.73495,22625.26785,22270.34555,21302.2416,20729.97864,19837.48862,18887.40552,19006.64045,19352.70142,19832.91356,19443.81834,19776.16778,20143.90874,20249.86422,19968.95569,20070.05264,20163.59697,20754.12955,21723.13235,21667.47493,22340.45925,22140.0696,22450.04963,22765.33404,22780.01676,22835.15662,23442.29805,24039.1795,24688.35386,24887.96479,25085.95872,24720.60722,25589.64775,25268.4498,25129.05762,26483.2709,26051.80246,25918.49239,25662.77725,25969.54167,25877.36182,25484.69109,25751.51513,25774.45272,25435.25274,25306.86923,25857.45148,26594.35076,26938.12255,26531.35779,27143.61305,26765.18665,27041.03908,27007.14363,27543.26505,27366.44516,26821.86904,26443.38792,25892.69857,25838.80172,25706.97696
25424.88523,25837.04787,25798.65409,25648.05444,25763.92703,26377.4308,26296.43701,26029.66845,26051.12116,25957.84078,25675.78229,25739.44237,25647.59989,25374.39223,25094.17793,24711.4803,24617.56228,24435.42693,24326.17435,24388.75136,24204.16135,24503.09861,24696.87431,25077.53325,25594.86828,25843.23293,25305.34094,24604.22446,24141.18282,25114.98023,25508.01239,26601.65615,27260.55754,28848.7516,29292.4238,29412.49233,29475.56887,29782.81922,28698.42104,28667.51863,28442.00696,27713.07707,27463.63639,27009.01063,27006.59491,27054.9689,26853.27844,27091.13953,26128.18155,25010.97067,24566.96405,25877.08019,25499.32369,25568.79914,25689.19196,25193.74764,25023.73415,24932.62867,24735.74981,24842.01327,24790.82466,24384.27748,24887.11357,25374.87794,25051.83401,24922.31426,24374.33548,25228.15867,26093.84259,27558.37297,28122.39335,28532.93993,28575.23672,28304.17114,27983.69455,27330.17754,26778.58724,26914.41188,26745.20485,26416.34905,26773.07301,27130.60941,27334.81276,27435.58461,27448.61603,28030.49113,28121.80934,28664.0707,28594.87868,28139.88809,27744.90774,27570.52976,27731.47381,27786.7737,27181.38607,26561.52846
26648.87521,26897.21882,26614.16636,26961.91101,26989.92015,27482.1139,27221.19369,26951.5716,26856.08236,26771.77434,26377.59323,26201.04875,26026.33096,25750.30175,25766.51449,25487.62059,25493.39152,24893.96548,25108.38832,25102.18013,24656.52915,24872.88205,24716.32284,24709.17196,24917.26924,24687.25216,24502.27354,24238.65852,23674.70692,24311.49949,24436.2221,25048.30584,25362.1232,26128.06875,26221.36867,25452.59852,24547.18869,23809.33715,22638.32375,22041.49204,20940.62269,20044.8713,18872.814,18125.38092,17515.93738,17676.99694,17349.35437,17053.65115,16807.66028,16775.13077,16854.86777,16916.26941,16798.88663,17059.92192,17130.88742,17273.48301,17200.91921,17467.31647,17272.40999,17544.18765,17585.5119,17865.83001,18348.44861,19670.44152,20275.42095,21158.04977,21605.10265,23082.52013,24580.32656,25330.9561,26491.90912,27267.63987,27606.58474,27972.84912,28147.25276,27800.52263,27312.4059,26844.72934,26644.52974,26623.81551,26513.00443,26532.32234,26553.34969,26781.65023,26506.64499,27082.64581,27043.38174,27224.07542,26766.65335,27904.60214,27730.28614,27186.22685,26610.58977,25863.48791,25411.41015,24621.03668
24489.09805,25557.07939,25871.22263,25913.48104,25968.88156,26696.65652,26697.403,26503.65142,26428.19923,26147.99029,25993.74832,25939.80935,26155.42306,25910.24541,25915.92258,25986.06272,25976.84103,25572.4837,25304.99722,24950.41367,24934.16814,24889.23912,24970.41294,25678.24577,26056.69043,26325.13108,26391.59583,26341.89447,26340.40508,26836.93687,27384.00899,27377.96647,27520.74234,27537.55072,27137.17777,26444.0731,25012.38281,24195.45862,22989.8921,22325.09482,21219.61385,20680.66953,19980.11757,19301.39567,19123.46543,19134.89862,19087.37006,19019.68302,18338.70361,18641.44482,18487.81302,18508.40279,18300.40933,18352.25192,18622.0841,18569.79687,18761.65914,18833.92402,18892.3522,18692.1005,18920.02073,19964.27773,20701.36405,21674.56277,22471.25039,23034.51581,23797.08247,24953.85983,26258.45998,26736.00343,27944.28456,29016.4645,28947.09726,27960.49277,28116.24408,28199.88271,28400.18869,28348.54582,28293.3791,28802.03824,28589.75566,28903.44012,29587.32661,29577.02264,29901.21595,29005.66106,28210.57156,28634.24519,28686.05748,29622.39526,29079.31002,28516.67918,27981.07181,27433.01286,26764.48011,26199.6382
26075.52278,25916.86879,25488.12864,25463.34168,25293.01646,25574.99712,25575.46698,25298.94942,25036.11752,24861.35038,25069.70829,24746.00589,24657.4991,24747.53099,24706.69788,24542.27857,24628.39409,24802.55163,24818.16334,25045.64961,25184.4947,25268.52149,25677.46457,25957.49412,26041.18182,26449.81551,26345.96935,26392.63756,26569.18156,26956.56044,27111.55737,28095.85142,28307.90662,28482.25002,27957.14946,27186.58974,25765.7614,24895.83963,23453.53735,22621.88155,21699.26395,21340.06532,20157.06364,19326.48334,19025.6769,18739.22286,18427.72323,17531.73978,17105.32527,17331.84226,17196.49124,17004.05716,16934.0936,17331.54158,17356.97917,17528.01021,17650.57044,17745.45413,17743.60513,17842.09114,18088.41986,18684.24453,19566.31737,20913.67557,21435.49446,21834.86081,22501.20267,23452.09827,24266.77592,25215.87659,26170.7539,27184.21683,27345.86128,27199.02847,27074.3046,26536.82645,26500.8297,26197.06662,25966.71274,26045.6806,25907.63712,26753.78728,26859.92091,26395.13426,26702.81067,26722.67013,26324.15629,26032.0233,26411.40145,27327.96301,27052.41212,26950.09324,26431.5994,25603.70709,25345.22131,24830.344
